,func,ncalls,ccalls,tottime,cumtime,callers
201,"<code object __init__ at 0x5589648cdf90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 389>",54801,3630,2.484044146,0.307965357,"[_lsprof.profiler_subentry(code=<code object maybe_extract_name at 0x7eae67507cb0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 7716>, callcount=54801, reccallcount=0, totaltime=0.08360843100000001, inlinetime=0.024375743000000002), _lsprof.profiler_subentry(code=<code object _get_option at 0x7eae70c23c30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/_config/config.py"", line 145>, callcount=51171, reccallcount=0, totaltime=0.15853920700000002, inlinetime=0.032823587), _lsprof.profiler_subentry(code=<code object ensure_index at 0x558964727360, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 7621>, callcount=54801, reccallcount=0, totaltime=0.351879559, inlinetime=0.029512181000000002), _lsprof.profiler_subentry(code=<code object sanitize_array at 0x558964499490, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/construction.py"", line 517>, callcount=51171, reccallcount=0, totaltime=0.38389991100000004, inlinetime=0.145189477), _lsprof.profiler_subentry(code=<code object _validate_dtype at 0x7eae6798f210, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 511>, callcount=51171, reccallcount=0, totaltime=0.100328523, inlinetime=0.021914511), _lsprof.profiler_subentry(code=<code object _init_dict at 0x558964851a90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 607>, callcount=3630, reccallcount=0, totaltime=0.5279258680000001, inlinetime=0.014916936), _lsprof.profiler_subentry(code=<code object maybe_iterable_to_list at 0x7eae6fc1b280, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/common.py"", line 301>, callcount=3630, reccallcount=0, totaltime=0.008038265000000001, inlinetime=0.002946914), _lsprof.profiler_subentry(code=<code object require_length_match at 0x7eae6fcb96b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/common.py"", line 568>, callcount=51171, reccallcount=0, totaltime=0.046120404000000004, inlinetime=0.014466833), _lsprof.profiler_subentry(code=<code object from_array at 0x7eae67235bc0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/managers.py"", line 1863>, callcount=51171, reccallcount=0, totaltime=0.28231000700000003, inlinetime=0.08412283300000001), _lsprof.profiler_subentry(code=<code object _set_axis at 0x7eae6796efb0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 807>, callcount=54801, reccallcount=0, totaltime=0.14722780800000002, inlinetime=0.041003337), _lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=54801, reccallcount=0, totaltime=0.006642452, inlinetime=0.006642452), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=460188, reccallcount=0, totaltime=0.053087858, inlinetime=0.048716427), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=51171, reccallcount=0, totaltime=0.006706101000000001, inlinetime=0.006706101000000001), _lsprof.profiler_subentry(code=<code object __init__ at 0x7eae6798a170, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 278>, callcount=54801, reccallcount=0, totaltime=0.08666499100000001, inlinetime=0.067530427), _lsprof.profiler_subentry(code=<code object __setattr__ at 0x5589645cc5a0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 6320>, callcount=54801, reccallcount=0, totaltime=0.263246048, inlinetime=0.066974693)]"
202,"<code object __getitem__ at 0x5589648cf400, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 1104>",7472177,0,22.034896984000003,6.593193598,"[_lsprof.profiler_subentry(code=<code object check_dict_or_set_indexers at 0x7eae6798b130, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexing.py"", line 2765>, callcount=7472177, reccallcount=0, totaltime=4.05746567, inlinetime=2.377451223), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=7472177, reccallcount=0, totaltime=0.618202011, inlinetime=0.618202011), _lsprof.profiler_subentry(code=<code object apply_if_callable at 0x7eae6fc81b60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/common.py"", line 372>, callcount=7472177, reccallcount=0, totaltime=1.2963325570000002, inlinetime=0.8664839310000001), _lsprof.profiler_subentry(code=<code object _get_value at 0x5589646b2440, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 1229>, callcount=7472177, reccallcount=0, totaltime=9.469703148, inlinetime=3.6343928350000003)]"
203,"<code object _clean_na_values at 0x55896499db50, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 2056>",3630,0,0.0017444650000000002,0.0017444650000000002,
204,"<code object _validate_parse_dates_presence at 0x5589649b5420, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 191>",3630,0,0.043327749000000006,0.007933224000000001,"[_lsprof.profiler_subentry(code=<code object is_dict_like at 0x7eae6fc59350, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/inference.py"", line 273>, callcount=3630, reccallcount=0, totaltime=0.032333838000000004, inlinetime=0.027215246000000002), _lsprof.profiler_subentry(code='<built-in method builtins.sorted>', callcount=3630, reccallcount=0, totaltime=0.0022581650000000003, inlinetime=0.0022581650000000003), _lsprof.profiler_subentry(code=""<method 'join' of 'str' objects>"", callcount=3630, reccallcount=0, totaltime=0.0008025220000000001, inlinetime=0.0008025220000000001)]"
205,"<code object _read at 0x5589649d0c80, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 583>",3630,0,2.654518759,0.037359760000000006,"[_lsprof.profiler_subentry(code=<code object _validate_names at 0x7eae66bf9610, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 559>, callcount=3630, reccallcount=0, totaltime=0.0005204960000000001, inlinetime=0.0005204960000000001), _lsprof.profiler_subentry(code=<code object __init__ at 0x5589645e80e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 1575>, callcount=3630, reccallcount=0, totaltime=0.62490897, inlinetime=0.016645844), _lsprof.profiler_subentry(code=<code object __enter__ at 0x7eae66a21480, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 1987>, callcount=3630, reccallcount=0, totaltime=0.00032816400000000004, inlinetime=0.00032816400000000004), _lsprof.profiler_subentry(code=<code object read at 0x558964a2a920, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 1907>, callcount=3630, reccallcount=0, totaltime=1.9578513540000002, inlinetime=0.022515312000000003), _lsprof.profiler_subentry(code=<code object __exit__ at 0x7eae66a053e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 1990>, callcount=3630, reccallcount=0, totaltime=0.029635507000000002, inlinetime=0.0013935850000000001), _lsprof.profiler_subentry(code=""<method 'get' of 'dict' objects>"", callcount=29040, reccallcount=0, totaltime=0.003425585, inlinetime=0.003425585), _lsprof.profiler_subentry(code=<code object validate_integer at 0x7eae66a2c510, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 527>, callcount=3630, reccallcount=0, totaltime=0.000488923, inlinetime=0.000488923)]"
206,"<code object _check_data_length at 0x5589649d15c0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 902>",3630,0,0.002107802,0.001529491,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=7260, reccallcount=0, totaltime=0.0005783110000000001, inlinetime=0.0005783110000000001)]"
207,"<code object read_csv at 0x5589649fd9d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 868>",3630,0,2.7109027820000002,0.029397066000000003,"[_lsprof.profiler_subentry(code=""<method 'update' of 'dict' objects>"", callcount=3630, reccallcount=0, totaltime=0.00211736, inlinetime=0.00211736), _lsprof.profiler_subentry(code='<built-in method builtins.locals>', callcount=3630, reccallcount=0, totaltime=0.014129059000000001, inlinetime=0.014129059000000001), _lsprof.profiler_subentry(code=""<method 'copy' of 'dict' objects>"", callcount=3630, reccallcount=0, totaltime=0.002053923, inlinetime=0.002053923), _lsprof.profiler_subentry(code=<code object _refine_defaults_read at 0x558964a11d10, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 2133>, callcount=3630, reccallcount=0, totaltime=0.008686615, inlinetime=0.007911164), _lsprof.profiler_subentry(code=<code object _read at 0x5589649d0c80, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 583>, callcount=3630, reccallcount=0, totaltime=2.654518759, inlinetime=0.037359760000000006)]"
208,"<code object _make_engine at 0x5589649fede0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 1848>",3630,0,0.531557802,0.029799057,"[_lsprof.profiler_subentry(code=<code object get_handle at 0x5589647db520, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/common.py"", line 664>, callcount=3630, reccallcount=0, totaltime=0.236523636, inlinetime=0.025574223), _lsprof.profiler_subentry(code=<code object __init__ at 0x558964a1c1c0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/c_parser_wrapper.py"", line 60>, callcount=3630, reccallcount=0, totaltime=0.262483732, inlinetime=0.13887501100000002), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=3630, reccallcount=0, totaltime=0.0005610610000000001, inlinetime=0.0005610610000000001), _lsprof.profiler_subentry(code=""<method 'get' of 'dict' objects>"", callcount=21780, reccallcount=0, totaltime=0.0021903160000000003, inlinetime=0.0021903160000000003)]"
209,"<code object _get_options_with_defaults at 0x5589649ff790, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 1627>",3630,0,0.035410907000000005,0.025573575,"[_lsprof.profiler_subentry(code=""<method 'get' of 'dict' objects>"", callcount=134310, reccallcount=0, totaltime=0.008592063, inlinetime=0.008592063), _lsprof.profiler_subentry(code=""<method 'items' of 'dict' objects>"", callcount=7260, reccallcount=0, totaltime=0.001245269, inlinetime=0.001245269)]"
210,"<code object _refine_defaults_read at 0x558964a11d10, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/readers.py"", line 2133>",3630,0,0.008686615,0.007911164,"[_lsprof.profiler_subentry(code=<code object check_dtype_backend at 0x7eae6fcbe120, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 450>, callcount=3630, reccallcount=0, totaltime=0.000775451, inlinetime=0.000775451)]"
211,"<code object _extract_multi_indexer_columns at 0x558964a15910, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 279>",3630,0,0.002292225,0.001844916,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=3630, reccallcount=0, totaltime=0.000447309, inlinetime=0.000447309)]"
212,"<code object _make_index at 0x558964a16a20, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 362>",3630,0,0.016618158,0.0031045440000000003,"[_lsprof.profiler_subentry(code=<code object is_index_col at 0x7eae66be24f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 1461>, callcount=3630, reccallcount=0, totaltime=0.000474804, inlinetime=0.000474804), _lsprof.profiler_subentry(code=<code object _maybe_make_multi_index_columns at 0x7eae66a00f30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 350>, callcount=3630, reccallcount=0, totaltime=0.013038810000000001, inlinetime=0.0016040420000000002)]"
213,"<code object convert_sound_to_dictionary at 0x558964a18930, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/agents/bats.py"", line 191>",108612,0,0.474575342,0.196395603,"[_lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=108612, reccallcount=0, totaltime=0.017654611, inlinetime=0.017654611), _lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=108612, reccallcount=0, totaltime=0.009058091, inlinetime=0.009058091), _lsprof.profiler_subentry(code=<code object distance_to at 0x7eae668e08a0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/vectors.py"", line 54>, callcount=108612, reccallcount=0, totaltime=0.186563483, inlinetime=0.047838123), _lsprof.profiler_subentry(code=<code object __sub__ at 0x7eae66875cf0, file ""/home/adityamoger/Documents/GitHub/dynamic_model_of_cocktail_party_nightmare/dynamic_model/supporting_files/vectors.py"", line 15>, callcount=108612, reccallcount=0, totaltime=0.064903554, inlinetime=0.055122199000000004)]"
214,"<code object _set_noconvert_dtype_columns at 0x558964a19ee0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 610>",3630,0,0.007142806000000001,0.005510771,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=7260, reccallcount=0, totaltime=0.001159681, inlinetime=0.001159681), _lsprof.profiler_subentry(code='<built-in method builtins.callable>', callcount=3630, reccallcount=0, totaltime=0.000472354, inlinetime=0.000472354)]"
215,"<code object __init__ at 0x558964a1b3d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 115>",3630,0,0.041184287,0.024474781,"[_lsprof.profiler_subentry(code=""<method 'pop' of 'dict' objects>"", callcount=21780, reccallcount=0, totaltime=0.003038849, inlinetime=0.003038849), _lsprof.profiler_subentry(code=<code object _validate_parse_dates_arg at 0x7eae66a01570, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 1440>, callcount=3630, reccallcount=0, totaltime=0.0016433020000000001, inlinetime=0.0016433020000000001), _lsprof.profiler_subentry(code=<code object copy at 0x5589637eecf0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/copy.py"", line 61>, callcount=3630, reccallcount=0, totaltime=0.003995478, inlinetime=0.0029655050000000002), _lsprof.profiler_subentry(code=<code object _make_date_converter at 0x7eae66a2d6f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 1137>, callcount=3630, reccallcount=0, totaltime=0.0024945880000000003, inlinetime=0.0024945880000000003), _lsprof.profiler_subentry(code=<code object _validate_usecols_arg at 0x7eae66bfa290, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/parsers/base_parser.py"", line 995>, callcount=3630, reccallcount=0, totaltime=0.0007715430000000001, inlinetime=0.0007715430000000001), _lsprof.profiler_subentry(code=""<method 'get' of 'dict' objects>"", callcount=47190, reccallcount=0, totaltime=0.004765746, inlinetime=0.004765746)]"
